id,number,state,merged,additions,deletions,changed_files,total_changes,net_line_change,commits,avg_changes_per_file,max_file_changes,test_files_changed,test_change_ratio,created_at,closed_at,pr_age_hours,comments,review_comments,num_reviewers,approvals,title,body,description_length,title_length,repo,contains_refactor,contains_rewrite,contains_breaking,contains_deprecated,contains_fix,contains_bug,control_statements_count,function_definitions_count,class_definitions_count,todo_count,structural_change_score
3156519815,35468,closed,0,0,55,1,55,-55,1,55.0,55,0,0.0,2026-01-08T15:19:42Z,2026-01-12T23:55:11Z,104.59,3,0,0,0,chore: remove GitHub stale action workflow,"<!--
  Thanks for submitting a pull request!
  We appreciate you spending the time to work on these changes. Please provide enough information so that others can review your pull request. The three fields below are mandatory.

  Before submitting a pull request, please make sure the following is done:

  1. Fork [the repository](https://github.com/facebook/react) and create your branch from `main`.
  2. Run `yarn` in the repository root.
  3. If you've fixed a bug or added code that should be tested, add tests!
  4. Ensure the test suite passes (`yarn test`). Tip: `yarn test --watch TestName` is helpful in development.
  5. Run `yarn test --prod` to test in the production environment. It supports the same options as `yarn test`.
  6. If you need a debugger, run `yarn test --debug --watch TestName`, open `chrome://inspect`, and press ""Inspect"".
  7. Format your code with [prettier](https://github.com/prettier/prettier) (`yarn prettier`).
  8. Make sure your code lints (`yarn lint`). Tip: `yarn linc` to only check changed files.
  9. Run the [Flow](https://flowtype.org/) type checks (`yarn flow`).
  10. If you haven't already, complete the CLA.

  Learn more about contributing: https://reactjs.org/docs/how-to-contribute.html
-->

## Summary

<!--
 Explain the **motivation** for making this change. What existing problem does the pull request solve?
-->

## How did you test this change?

<!--
  Demonstrate the code is solid. Example: The exact commands you ran and their output, screenshots / videos if the pull request changes the user interface.
  How exactly did you verify that your PR solves the issue you wanted to solve?
  If you leave this empty, your PR will very likely be closed.
-->
",1748,42,facebook/react,0,0,0,0,1,1,4,0,0,0,4
3156090069,35467,open,0,392,328,1,720,64,1,720.0,720,1,1.0,2026-01-08T13:04:12Z,,1219.2,2,0,0,0,Fix ReactFlightAsyncDebugInfo snapshot mismatches on Windows,"## Summary

Fixes #35130.

ReactFlightAsyncDebugInfo inline snapshots fail on Windows due to
platform-specific file path separators (`\` vs `/`) and resulting
line number differences in stack traces.

## How did you test this change?

- Ran `yarn test ReactFlightAsyncDebugInfo` locally on Windows
- Verified all tests and inline snapshots pass successfully
",370,60,facebook/react,0,0,0,0,1,1,0,87,0,0,174
3155952016,35466,open,0,5,1,1,6,4,1,6.0,6,0,0.0,2026-01-08T12:21:29Z,,1219.91,1,0,0,0,Document Firefox pause/resume edge case for scheduler work state,"This change documents a Firefox-specific edge case where JavaScript execution
may pause due to debugger breakpoints or alert() calls while scheduler work
is in progress.

When execution resumes, the internal isPerformingWork flag may remain set if
cleanup logic does not run as expected. This comment is related to issue #17355
and is intended to improve maintainability and debugging.
",393,64,facebook/react,0,0,0,0,0,1,4,0,0,0,4
3155343822,35465,open,0,18,0,1,18,18,1,18.0,18,0,0.0,2026-01-08T08:41:32Z,,1223.58,3,0,0,0,[compiler] Add useFormContext to known incompatible libraries,"The original implementation in #34027 added useForm from react-hook-form to the known incompatible libraries list, but missed useFormContext. useFormContext returns the same API surface as useForm, including the watch() function that cannot be memoized safely.

This PR adds useFormContext with the same configuration as useForm

I repurposed @Maxou44 's original repro repo from https://github.com/react-hook-form/react-hook-form/issues/11910 to demonstrate that the issue can be reproduced with useFormContext too, you can play around with the updated demo if you want to confirm, repo link below

https://github.com/reyronald/issue-react-compiler-react-hook-form


<details><summary>Repro details</summary>

```ts
import {
  useForm,
  useWatch,
  useFormContext,
  FormProvider,
} from ""react-hook-form"";

export default function App() {
  const methods = useForm();
  const { register, handleSubmit, watch, control } = methods;
  const onSubmit = (data) => console.log(data);

  const test = useWatch({ control, name: ""test"" });

  return (
    <div>
      <Headers description=""Performant, flexible and extensible forms with easy-to-use validation."" />

      <FormProvider {...methods}>
        <form onSubmit={handleSubmit(onSubmit)}>
          <input {...register(""test"")} placeholder=""Test field"" />

          <div>useForm.watch is {watch(""test"")}</div>

          <div>useForm.useWatch value is {test}</div>

          <Component />

          <input type=""submit"" />
        </form>
      </FormProvider>
    </div>
  );
}

function Component() {
  const { watch, control } = useFormContext();

  const test = useWatch({ control, name: ""test"" });

  return (
    <>
      <div>useFormContext.watch is {watch(""test"")}</div>

      <div>useForm.useWatch value is {test}</div>
    </>
  );
}
```

<img width=""340"" height=""466"" alt=""image"" src=""https://github.com/user-attachments/assets/6440605c-b4e2-409d-ac82-e042be0f34d7"" />
</details> 

### References

1. https://github.com/react-hook-form/react-hook-form/issues/11910
2. #34027
3. #34493

<!--
  Thanks for submitting a pull request!
  We appreciate you spending the time to work on these changes. Please provide enough information so that others can review your pull request. The three fields below are mandatory.

  Before submitting a pull request, please make sure the following is done:

  1. Fork [the repository](https://github.com/facebook/react) and create your branch from `main`.
  4. Run `yarn` in the repository root.
  5. If you've fixed a bug or added code that should be tested, add tests!
  6. Ensure the test suite passes (`yarn test`). Tip: `yarn test --watch TestName` is helpful in development.
  7. Run `yarn test --prod` to test in the production environment. It supports the same options as `yarn test`.
  8. If you need a debugger, run `yarn test --debug --watch TestName`, open `chrome://inspect`, and press ""Inspect"".
  9. Format your code with [prettier](https://github.com/prettier/prettier) (`yarn prettier`).
  10. Make sure your code lints (`yarn lint`). Tip: `yarn linc` to only check changed files.
  11. Run the [Flow](https://flowtype.org/) type checks (`yarn flow`).
  12. If you haven't already, complete the CLA.

  Learn more about contributing: https://reactjs.org/docs/how-to-contribute.html
-->",3392,61,facebook/react,0,0,0,0,1,1,0,3,0,0,6
3154177470,35462,closed,0,2,2,1,4,0,1,4.0,4,0,0.0,2026-01-07T22:43:51Z,2026-01-08T05:30:17Z,6.77,1,0,0,0,Fix grammar and wording in README.md,"Corrected minor grammatical issues in the README.

<!--
  Thanks for submitting a pull request!
  We appreciate you spending the time to work on these changes. Please provide enough information so that others can review your pull request. The three fields below are mandatory.

  Before submitting a pull request, please make sure the following is done:

  1. Fork [the repository](https://github.com/facebook/react) and create your branch from `main`.
  2. Run `yarn` in the repository root.
  3. If you've fixed a bug or added code that should be tested, add tests!
  4. Ensure the test suite passes (`yarn test`). Tip: `yarn test --watch TestName` is helpful in development.
  5. Run `yarn test --prod` to test in the production environment. It supports the same options as `yarn test`.
  6. If you need a debugger, run `yarn test --debug --watch TestName`, open `chrome://inspect`, and press ""Inspect"".
  7. Format your code with [prettier](https://github.com/prettier/prettier) (`yarn prettier`).
  8. Make sure your code lints (`yarn lint`). Tip: `yarn linc` to only check changed files.
  9. Run the [Flow](https://flowtype.org/) type checks (`yarn flow`).
  10. If you haven't already, complete the CLA.

  Learn more about contributing: https://reactjs.org/docs/how-to-contribute.html
-->

## Summary

Fixed minor grammar issue:

1. contributing bugfixes and improvements -> contributing bug fixes and improvements
2. You'll notice that we used an HTML-like syntax; we call it JSX. -> You'll notice that we used an HTML-like syntax, which we call JSX.

## How did you test this change?

<!--
  Demonstrate the code is solid. Example: The exact commands you ran and their output, screenshots / videos if the pull request changes the user interface.
  How exactly did you verify that your PR solves the issue you wanted to solve?
  If you leave this empty, your PR will very likely be closed.
-->
",1940,36,facebook/react,0,0,0,0,1,1,2,0,0,0,2
3153147148,35461,open,0,103,34,2,137,69,1,68.5,135,0,0.0,2026-01-07T16:21:42Z,,1239.91,0,0,0,0,Bump @modelcontextprotocol/sdk from 1.9.0 to 1.25.2 in /compiler,"Bumps [@modelcontextprotocol/sdk](https://github.com/modelcontextprotocol/typescript-sdk) from 1.9.0 to 1.25.2.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/modelcontextprotocol/typescript-sdk/releases""><code>@​modelcontextprotocol/sdk</code>'s releases</a>.</em></p>
<blockquote>
<h2>v1.25.2</h2>
<h2>What's Changed</h2>
<ul>
<li>ci: trigger workflow on v1.x branch by <a href=""https://github.com/felixweinberger""><code>@​felixweinberger</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1319"">modelcontextprotocol/typescript-sdk#1319</a></li>
<li>fix: README badges links destinations by <a href=""https://github.com/antonpk1""><code>@​antonpk1</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/907"">modelcontextprotocol/typescript-sdk#907</a></li>
<li>fix: prevent ReDoS in UriTemplate regex patterns (v1.x backport) by <a href=""https://github.com/pcarleton""><code>@​pcarleton</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1365"">modelcontextprotocol/typescript-sdk#1365</a></li>
</ul>
<h2>New Contributors</h2>
<ul>
<li><a href=""https://github.com/antonpk1""><code>@​antonpk1</code></a> made their first contribution in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/907"">modelcontextprotocol/typescript-sdk#907</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/modelcontextprotocol/typescript-sdk/compare/1.25.1...v1.25.2"">https://github.com/modelcontextprotocol/typescript-sdk/compare/1.25.1...v1.25.2</a></p>
<h2>1.25.1</h2>
<h2>What's Changed</h2>
<ul>
<li>spec types - backwards compatibility changes by <a href=""https://github.com/KKonstantinov""><code>@​KKonstantinov</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1306"">modelcontextprotocol/typescript-sdk#1306</a></li>
<li>chore: bump version for patch fix by <a href=""https://github.com/felixweinberger""><code>@​felixweinberger</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1307"">modelcontextprotocol/typescript-sdk#1307</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/modelcontextprotocol/typescript-sdk/compare/1.25.0...1.25.1"">https://github.com/modelcontextprotocol/typescript-sdk/compare/1.25.0...1.25.1</a></p>
<h2>1.25.0</h2>
<h2>What's Changed</h2>
<ul>
<li>list changed handlers on client constructor by <a href=""https://github.com/mattzcarey""><code>@​mattzcarey</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1206"">modelcontextprotocol/typescript-sdk#1206</a></li>
<li>Role - moved from inline to reusable type by <a href=""https://github.com/KKonstantinov""><code>@​KKonstantinov</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1221"">modelcontextprotocol/typescript-sdk#1221</a></li>
<li>fix: use versioned npm tag for non-main branch releases by <a href=""https://github.com/pcarleton""><code>@​pcarleton</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1236"">modelcontextprotocol/typescript-sdk#1236</a></li>
<li>No automatic completion support unless needed - Revisited yet again by <a href=""https://github.com/cliffhall""><code>@​cliffhall</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1237"">modelcontextprotocol/typescript-sdk#1237</a></li>
<li>fix: Support updating output schema by <a href=""https://github.com/vincent0426""><code>@​vincent0426</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1048"">modelcontextprotocol/typescript-sdk#1048</a></li>
<li>Remove type dependency on <code>@​cfworker/json-schema</code> by <a href=""https://github.com/LucaButBoring""><code>@​LucaButBoring</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1229"">modelcontextprotocol/typescript-sdk#1229</a></li>
<li>Relocate tests under <code>/test</code> by <a href=""https://github.com/KKonstantinov""><code>@​KKonstantinov</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1220"">modelcontextprotocol/typescript-sdk#1220</a></li>
<li>Fix tsconfig: remove tests by <a href=""https://github.com/KKonstantinov""><code>@​KKonstantinov</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1240"">modelcontextprotocol/typescript-sdk#1240</a></li>
<li>tsconfig - tests and build fix by <a href=""https://github.com/KKonstantinov""><code>@​KKonstantinov</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1243"">modelcontextprotocol/typescript-sdk#1243</a></li>
<li>fix a typo in examples README by <a href=""https://github.com/DaleSeo""><code>@​DaleSeo</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1246"">modelcontextprotocol/typescript-sdk#1246</a></li>
<li>Protocol date validation by <a href=""https://github.com/mattzcarey""><code>@​mattzcarey</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1247"">modelcontextprotocol/typescript-sdk#1247</a></li>
<li>Flaky test fix on Types.test.ts by <a href=""https://github.com/KKonstantinov""><code>@​KKonstantinov</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1244"">modelcontextprotocol/typescript-sdk#1244</a></li>
<li>SPEC COMPLIANCE: Remove loose/passthrough types not allowed/defined by MCP spec + Task types by <a href=""https://github.com/KKonstantinov""><code>@​KKonstantinov</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1242"">modelcontextprotocol/typescript-sdk#1242</a></li>
<li>Follow-up fixes for PR <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1242"">#1242</a> by <a href=""https://github.com/felixweinberger""><code>@​felixweinberger</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1274"">modelcontextprotocol/typescript-sdk#1274</a></li>
<li>Update server examples and docs by <a href=""https://github.com/DaleSeo""><code>@​DaleSeo</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1285"">modelcontextprotocol/typescript-sdk#1285</a></li>
<li>Update TypeScript config to ES2020 to fix AJV imports by <a href=""https://github.com/mattzcarey""><code>@​mattzcarey</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1297"">modelcontextprotocol/typescript-sdk#1297</a></li>
<li>Fix Zod v4 schema description extraction by <a href=""https://github.com/felixweinberger""><code>@​felixweinberger</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1296"">modelcontextprotocol/typescript-sdk#1296</a></li>
<li>Add optional description field to Implementation schema by <a href=""https://github.com/calclavia""><code>@​calclavia</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1295"">modelcontextprotocol/typescript-sdk#1295</a></li>
<li>Add theme property to Icon schema by <a href=""https://github.com/DaleSeo""><code>@​DaleSeo</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1290"">modelcontextprotocol/typescript-sdk#1290</a></li>
<li>feat: fetch transport by <a href=""https://github.com/mattzcarey""><code>@​mattzcarey</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1209"">modelcontextprotocol/typescript-sdk#1209</a></li>
<li>chore: bump version for release by <a href=""https://github.com/felixweinberger""><code>@​felixweinberger</code></a> in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1301"">modelcontextprotocol/typescript-sdk#1301</a></li>
</ul>
<h2>New Contributors</h2>
<ul>
<li><a href=""https://github.com/vincent0426""><code>@​vincent0426</code></a> made their first contribution in <a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/pull/1048"">modelcontextprotocol/typescript-sdk#1048</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/modelcontextprotocol/typescript-sdk/compare/1.24.3...1.25.0"">https://github.com/modelcontextprotocol/typescript-sdk/compare/1.24.3...1.25.0</a></p>
<h2>1.24.3</h2>
<h2>What's Changed</h2>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/b392f02ffcf37c088dbd114fedf25026ec3913d3""><code>b392f02</code></a> fix: prevent ReDoS in UriTemplate regex patterns (v1.x backport) (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1365"">#1365</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/a0c9b13484748acab9e5dc8317a7e89c06b52e37""><code>a0c9b13</code></a> fix: README badges links destinations (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/907"">#907</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/6dd08ac60804f30fd3c4ff71d60699c1fcbf5f68""><code>6dd08ac</code></a> ci: trigger workflow on v1.x branch (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1319"">#1319</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/384311b9b8452017f5f81819c133dc45c667cfa4""><code>384311b</code></a> chore: bump version for patch fix (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1307"">#1307</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/fb07af810b51003c338dc4885a9e42f54519f9af""><code>fb07af8</code></a> spec types - backwards compatibility changes (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1306"">#1306</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/2b20ca95735e82a2ba7c47c9bd303057601b7f8e""><code>2b20ca9</code></a> chore: bump version for release (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1301"">#1301</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/67ba7adbb73a0e40c2c350c74280ae3ac0aa47d6""><code>67ba7ad</code></a> feat: fetch transport (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1209"">#1209</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/1d425471342ceb414aa47eaca0173d3f35014633""><code>1d42547</code></a> Add theme property to Icon schema (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1290"">#1290</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/54303b4f8c94c5ce0fdc6598d5957e7db5f9eccb""><code>54303b4</code></a> Add optional description field to Implementation schema (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1295"">#1295</a>)</li>
<li><a href=""https://github.com/modelcontextprotocol/typescript-sdk/commit/9941294df9c3b9121c042a72419248bf83d45c5c""><code>9941294</code></a> Fix Zod v4 schema description extraction (<a href=""https://redirect.github.com/modelcontextprotocol/typescript-sdk/issues/1296"">#1296</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/modelcontextprotocol/typescript-sdk/compare/1.9.0...v1.25.2"">compare view</a></li>
</ul>
</details>
<details>
<summary>Maintainer changes</summary>
<p>This version was pushed to npm by <a href=""https://www.npmjs.com/~pcarleton"">pcarleton</a>, a new releaser for <code>@​modelcontextprotocol/sdk</code> since your current version.</p>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=@modelcontextprotocol/sdk&package-manager=npm_and_yarn&previous-version=1.9.0&new-version=1.25.2)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/facebook/react/network/alerts).

</details>",14017,64,facebook/react,0,0,0,0,1,0,0,0,0,0,0
3151136208,35459,closed,1,6,4,2,10,2,1,5.0,8,2,1.0,2026-01-07T01:59:42Z,2026-01-07T02:23:05Z,0.39,1,0,0,0,[ci] Increase DevTools test shards and bump timeout,"
[ci] Increase DevTools test shards and bump timeout

- Increase DevTools test shards from 3 to 5
- Bump timeout to 20s

---
[//]: # (BEGIN SAPLING FOOTER)
Stack created with [Sapling](https://sapling-scm.com). Best reviewed with [ReviewStack](https://reviewstack.dev/facebook/react/pull/35459).
* #35458
* __->__ #35459",320,51,facebook/react,0,0,0,0,0,0,0,3,0,0,6
3151120827,35458,closed,1,35,4,4,39,31,2,9.75,28,2,0.2564,2026-01-07T01:49:39Z,2026-01-07T02:29:23Z,0.66,1,0,0,0,[ci] Add size-balanced test sequencer for better shard distribution,"
Jest's default test sequencer sorts alphabetically, causing large test files
(eg ReactDOMFloat-test.js at 9k lines, ReactHooksWithNoopRenderer-test.js at 4k
lines) to cluster in shard 3/5. This made shard 3/5 average 117s vs 77s for
other shards, a 52% slowdown. I'm using filesize as a rough proxy for number of tests.

This custom sequencer sorts tests by file size and distributes large files evenly across all shards
instead of clustering them together.

---
[//]: # (BEGIN SAPLING FOOTER)
Stack created with [Sapling](https://sapling-scm.com). Best reviewed with [ReviewStack](https://reviewstack.dev/facebook/react/pull/35458).
* __->__ #35458
* #35459",659,67,facebook/react,0,0,0,0,0,0,1,6,1,0,16
3151042035,35457,closed,1,42,3,1,45,39,1,45.0,45,1,1.0,2026-01-07T00:49:23Z,2026-01-07T01:23:40Z,0.57,1,0,0,0,[ci] Separate DevTools test-build into dedicated job with fewer shards,"
DevTools has ~45 test files which don't distribute well across 10 shards,
causing shard 3 to run 2x slower than others (104s vs ~50s). This moves
DevTools build tests to a separate job with 3 shards for better load balancing.
",227,70,facebook/react,0,0,0,0,0,0,0,0,0,1,0
3150058347,35456,closed,1,78,1,2,79,77,2,39.5,53,1,0.6709,2026-01-06T17:02:56Z,2026-01-10T10:33:48Z,89.51,0,0,1,1,[DevTools] Attach async info in filtered fallback to parent of Suspense,"## Summary

When a DevTools instance is filtered, we're using an unfiltered parent that's still in the reconciling Suspense boundary to attach async info to. If we attach async info to a DEvTools instance of a Suspense boundary, we treat that async info as if it's triggering the fallback of that Suspense boundary.

However, if we're inside the fallback, async info is not triggering the fallback of the nearest Suspense boundary but its parent. 

Now we're using the parent of the Suspense boundary to attach async info to if that's not actually the Suspense boundary we're reconciling against (which should only happen if we're reconciling the fallback). We should always have a parent of a DevTools instance associated with a Suspense boundary if we're reconciling the fallback. The only DevTools instance associated with a Suspense boundary without a parent is the Host root. But a host root doesn't have a fallback so we can ignore that case.

## How did you test this change?

- [x] Added test passes CI (did fail without this change)
- [x] https://tangled.org/danabra.mov/sidetrail no longer triggers an instrumentation error
    Before:

    https://github.com/user-attachments/assets/2587eb82-3c18-4195-9910-43da54fd4c0a


",1250,71,facebook/react,0,0,0,0,0,0,9,11,0,0,31
3148006468,35450,closed,0,1456,344,53,1800,1112,2,33.96,291,37,0.5094,2026-01-06T02:19:38Z,2026-01-16T16:55:23Z,254.6,0,0,0,0,[compiler] Validate ref reads in render via improved impure value validation,"
Updates to guard against *reading* refs during render via the improved validateNoImpureValuesInRender() pass. InferMutationAliasingEffects generates `Impure` effects for ref reads, and then this pass validates that those accesses don't flow into `Render` effects. We now call the impure value validation first so that it takes priority over validateNoRefAccessInRender - the latter still has all the existing logic for now, but we can dramatically simplify it in a follow-up PR so that it only has to validate against ref writes.

---
[//]: # (BEGIN SAPLING FOOTER)
Stack created with [Sapling](https://sapling-scm.com). Best reviewed with [ReviewStack](https://reviewstack.dev/facebook/react/pull/35450).
* #35530
* #35529
* #35528
* #35527
* #35526
* #35525
* #35524
* #35523
* #35522
* __->__ #35450
* #35298",812,76,facebook/react,0,0,0,0,0,0,174,221,5,3,631
